,campaign_id,ad_type,date,spend,actions,audience,state,hair_color
19608,6c19a4e4-36af-4c43-bf1a-79fb5b9f1ee2,video,2017-04-26,612,[],OH_pink_33-38,OH,pink
19610,6c19a4e4-36af-4c43-bf1a-79fb5b9f1ee2,video,2017-03-25,495,[],OH_pink_33-38,OH,pink
19612,6c19a4e4-36af-4c43-bf1a-79fb5b9f1ee2,video,2017-03-05,849,"[{""source2"": 35, ""action"": ""conversions""}]",OH_pink_33-38,OH,pink
19614,6c19a4e4-36af-4c43-bf1a-79fb5b9f1ee2,photo,2017-05-05,720,"[{""source2"": 34, ""action"": ""views""}, {""source2"": 40, ""action"": ""conversions""}, {""source2"": 17, ""action"": ""views""}]",OH_pink_33-38,OH,pink
19616,6c19a4e4-36af-4c43-bf1a-79fb5b9f1ee2,photo,2017-05-02,958,"[{""action"": ""views"", ""source1"": 7}, {""source2"": 53, ""action"": ""views""}, {""action"": ""views"", ""source1"": 21}]",OH_pink_33-38,OH,pink
19618,76feea52-3482-4f73-a48e-b754ff78615e,photo,2017-05-07,736,"[{""source2"": 14, ""action"": ""conversions""}, {""source2"": 27, ""action"": ""views""}]",NM_orange_33-38,NM,orange
19620,76feea52-3482-4f73-a48e-b754ff78615e,photo,2017-03-30,913,"[{""source2"": 79, ""action"": ""views""}, {""source2"": 27, ""action"": ""conversions""}]",NM_orange_33-38,NM,orange
19622,76feea52-3482-4f73-a48e-b754ff78615e,photo,2017-03-16,801,"[{""action"": ""views"", ""source1"": 12}, {""action"": ""views"", ""source1"": 66}]",NM_orange_33-38,NM,orange
19624,76feea52-3482-4f73-a48e-b754ff78615e,video,2017-05-06,216,[],NM_orange_33-38,NM,orange
19626,76feea52-3482-4f73-a48e-b754ff78615e,photo,2017-03-28,607,"[{""action"": ""conversions"", ""source1"": 60}]",NM_orange_33-38,NM,orange
19628,76feea52-3482-4f73-a48e-b754ff78615e,photo,2017-02-16,5,[],NM_orange_33-38,NM,orange
19630,76feea52-3482-4f73-a48e-b754ff78615e,photo,2017-02-28,871,"[{""source2"": 29, ""action"": ""conversions""}, {""source2"": 38, ""action"": ""views""}]",NM_orange_33-38,NM,orange
19632,76feea52-3482-4f73-a48e-b754ff78615e,photo,2017-03-12,470,"[{""action"": ""conversions"", ""source1"": 61}, {""action"": ""views"", ""source1"": 68}, {""source2"": 70, ""action"": ""conversions""}]",NM_orange_33-38,NM,orange
19634,76feea52-3482-4f73-a48e-b754ff78615e,video,2017-04-01,39,[],NM_orange_33-38,NM,orange
19636,76feea52-3482-4f73-a48e-b754ff78615e,video,2017-04-15,480,"[{""action"": ""conversions"", ""source1"": 60}, {""source2"": 63, ""action"": ""views""}, {""source2"": 6, ""action"": ""views""}, {""source2"": 84, ""action"": ""views""}]",NM_orange_33-38,NM,orange
19638,110d8972-e37e-4094-b8de-e42d374f4ce0,video,2017-04-24,531,"[{""source2"": 4, ""action"": ""conversions""}]",TX_white_21-26,TX,white
19640,110d8972-e37e-4094-b8de-e42d374f4ce0,video,2017-05-17,379,[],TX_white_21-26,TX,white
19642,110d8972-e37e-4094-b8de-e42d374f4ce0,video,2017-05-08,93,"[{""action"": ""conversions"", ""source1"": 44}, {""action"": ""views"", ""source1"": 35}, {""action"": ""conversions"", ""source1"": 83}, {""action"": ""views"", ""source1"": 9}, {""action"": ""views"", ""source1"": 65}]",TX_white_21-26,TX,white
19644,110d8972-e37e-4094-b8de-e42d374f4ce0,photo,2017-03-10,75,[],TX_white_21-26,TX,white
19646,110d8972-e37e-4094-b8de-e42d374f4ce0,video,2017-04-21,381,"[{""action"": ""conversions"", ""source1"": 70}, {""source2"": 1, ""action"": ""conversions""}, {""source2"": 20, ""action"": ""conversions""}, {""source2"": 59, ""action"": ""views""}, {""action"": ""views"", ""source1"": 43}]",TX_white_21-26,TX,white
19648,110d8972-e37e-4094-b8de-e42d374f4ce0,video,2017-04-12,97,"[{""source2"": 45, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 63}, {""action"": ""views"", ""source1"": 22}, {""action"": ""conversions"", ""source1"": 59}, {""source2"": 46, ""action"": ""conversions""}]",TX_white_21-26,TX,white
19650,110d8972-e37e-4094-b8de-e42d374f4ce0,photo,2017-03-15,617,"[{""action"": ""views"", ""source1"": 62}, {""action"": ""conversions"", ""source1"": 82}]",TX_white_21-26,TX,white
19652,110d8972-e37e-4094-b8de-e42d374f4ce0,photo,2017-04-03,755,"[{""source2"": 88, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 27}, {""action"": ""views"", ""source1"": 69}]",TX_white_21-26,TX,white
19654,110d8972-e37e-4094-b8de-e42d374f4ce0,video,2017-02-26,764,[],TX_white_21-26,TX,white
19656,ecf4e53b-8998-4364-b703-48316344afb4,video,2017-05-17,19,"[{""action"": ""conversions"", ""source1"": 86}, {""source2"": 92, ""action"": ""conversions""}]",DC_purple_21-26,DC,purple
19658,ecf4e53b-8998-4364-b703-48316344afb4,video,2017-04-20,0,"[{""source2"": 36, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 75}, {""source2"": 79, ""action"": ""views""}]",DC_purple_21-26,DC,purple
19660,ecf4e53b-8998-4364-b703-48316344afb4,video,2017-04-11,705,"[{""source2"": 95, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 55}, {""source2"": 50, ""action"": ""views""}]",DC_purple_21-26,DC,purple
19662,ecf4e53b-8998-4364-b703-48316344afb4,photo,2017-03-30,695,"[{""action"": ""views"", ""source1"": 68}, {""source2"": 6, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 16}, {""source2"": 35, ""action"": ""conversions""}]",DC_purple_21-26,DC,purple
19664,ecf4e53b-8998-4364-b703-48316344afb4,video,2017-03-20,0,"[{""action"": ""views"", ""source1"": 28}, {""source2"": 13, ""action"": ""views""}, {""source2"": 4, ""action"": ""conversions""}, {""source2"": 94, ""action"": ""conversions""}, {""source2"": 91, ""action"": ""views""}]",DC_purple_21-26,DC,purple
19666,ecf4e53b-8998-4364-b703-48316344afb4,photo,2017-03-02,255,[],DC_purple_21-26,DC,purple
19668,f6e409ad-4208-464b-8dea-d770a78a92f7,photo,2017-04-21,744,"[{""source2"": 51, ""action"": ""views""}, {""action"": ""views"", ""source1"": 43}, {""action"": ""views"", ""source1"": 54}]",WY_pink_30-35,WY,pink
19670,f6e409ad-4208-464b-8dea-d770a78a92f7,photo,2017-02-23,0,"[{""action"": ""views"", ""source1"": 42}, {""action"": ""conversions"", ""source1"": 9}]",WY_pink_30-35,WY,pink
19672,f6e409ad-4208-464b-8dea-d770a78a92f7,video,2017-04-10,779,[],WY_pink_30-35,WY,pink
19674,f6e409ad-4208-464b-8dea-d770a78a92f7,video,2017-02-17,410,[],WY_pink_30-35,WY,pink
19676,f6e409ad-4208-464b-8dea-d770a78a92f7,video,2017-04-11,0,"[{""source2"": 45, ""action"": ""conversions""}, {""source2"": 1, ""action"": ""views""}]",WY_pink_30-35,WY,pink
19678,f6e409ad-4208-464b-8dea-d770a78a92f7,video,2017-04-19,867,"[{""action"": ""views"", ""source1"": 44}, {""source2"": 24, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 42}, {""action"": ""views"", ""source1"": 34}]",WY_pink_30-35,WY,pink
19680,f6e409ad-4208-464b-8dea-d770a78a92f7,video,2017-03-02,819,"[{""source2"": 17, ""action"": ""views""}, {""source2"": 17, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 44}]",WY_pink_30-35,WY,pink
19682,f6e409ad-4208-464b-8dea-d770a78a92f7,photo,2017-04-27,911,[],WY_pink_30-35,WY,pink
19684,f6e409ad-4208-464b-8dea-d770a78a92f7,video,2017-04-14,645,"[{""action"": ""conversions"", ""source1"": 33}, {""action"": ""views"", ""source1"": 32}, {""source2"": 46, ""action"": ""views""}, {""source2"": 9, ""action"": ""conversions""}, {""source2"": 37, ""action"": ""views""}]",WY_pink_30-35,WY,pink
19686,f6e409ad-4208-464b-8dea-d770a78a92f7,photo,2017-05-14,500,"[{""action"": ""conversions"", ""source1"": 37}, {""source2"": 42, ""action"": ""views""}, {""action"": ""views"", ""source1"": 2}, {""source2"": 8, ""action"": ""views""}]",WY_pink_30-35,WY,pink
19688,f6e409ad-4208-464b-8dea-d770a78a92f7,photo,2017-03-23,236,"[{""action"": ""views"", ""source1"": 36}, {""source2"": 57, ""action"": ""views""}, {""source2"": 38, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 61}, {""source2"": 43, ""action"": ""views""}]",WY_pink_30-35,WY,pink
19690,f6e409ad-4208-464b-8dea-d770a78a92f7,photo,2017-02-18,956,"[{""action"": ""conversions"", ""source1"": 76}, {""source2"": 23, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 12}, {""action"": ""conversions"", ""source1"": 1}]",WY_pink_30-35,WY,pink
19692,ce9f143b-95c3-4419-987f-bce2b3c1084d,video,2017-03-15,211,"[{""source2"": 88, ""action"": ""views""}, {""source2"": 66, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 11}, {""action"": ""conversions"", ""source1"": 48}]",KY_blue_63-68,KY,blue
19694,ce9f143b-95c3-4419-987f-bce2b3c1084d,video,2017-02-21,785,"[{""action"": ""views"", ""source1"": 24}, {""source2"": 46, ""action"": ""views""}, {""source2"": 7, ""action"": ""conversions""}, {""source2"": 6, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 54}]",KY_blue_63-68,KY,blue
19696,ce9f143b-95c3-4419-987f-bce2b3c1084d,photo,2017-02-11,104,"[{""action"": ""conversions"", ""source1"": 23}, {""source2"": 70, ""action"": ""conversions""}]",KY_blue_63-68,KY,blue
19698,ce9f143b-95c3-4419-987f-bce2b3c1084d,video,2017-03-10,521,"[{""action"": ""conversions"", ""source1"": 96}, {""source2"": 83, ""action"": ""views""}, {""action"": ""views"", ""source1"": 5}]",KY_blue_63-68,KY,blue
19700,ce9f143b-95c3-4419-987f-bce2b3c1084d,photo,2017-03-08,0,"[{""source2"": 41, ""action"": ""views""}, {""source2"": 0, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 14}, {""action"": ""views"", ""source1"": 85}, {""action"": ""views"", ""source1"": 46}]",KY_blue_63-68,KY,blue
19702,ce9f143b-95c3-4419-987f-bce2b3c1084d,photo,2017-02-21,105,[],KY_blue_63-68,KY,blue
19704,ce9f143b-95c3-4419-987f-bce2b3c1084d,photo,2017-03-31,782,[],KY_blue_63-68,KY,blue
19706,60b360c5-cd23-469e-8514-0e73012d2500,photo,2017-05-07,184,"[{""action"": ""conversions"", ""source1"": 80}, {""source2"": 36, ""action"": ""views""}, {""source2"": 34, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 6}, {""source2"": 80, ""action"": ""views""}]",HI_orange_45-50,HI,orange
19708,60b360c5-cd23-469e-8514-0e73012d2500,video,2017-05-13,168,"[{""source2"": 94, ""action"": ""views""}, {""source2"": 8, ""action"": ""conversions""}]",HI_orange_45-50,HI,orange
19710,60b360c5-cd23-469e-8514-0e73012d2500,photo,2017-03-15,577,"[{""source2"": 36, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 37}, {""action"": ""views"", ""source1"": 47}, {""action"": ""conversions"", ""source1"": 24}, {""action"": ""conversions"", ""source1"": 24}]",HI_orange_45-50,HI,orange
19712,60b360c5-cd23-469e-8514-0e73012d2500,photo,2017-02-22,425,"[{""action"": ""conversions"", ""source1"": 98}]",HI_orange_45-50,HI,orange
19714,60b360c5-cd23-469e-8514-0e73012d2500,video,2017-02-16,157,"[{""source2"": 72, ""action"": ""views""}, {""source2"": 19, ""action"": ""views""}, {""source2"": 17, ""action"": ""conversions""}, {""source2"": 79, ""action"": ""views""}]",HI_orange_45-50,HI,orange
19716,60b360c5-cd23-469e-8514-0e73012d2500,video,2017-03-25,432,"[{""action"": ""views"", ""source1"": 56}, {""action"": ""views"", ""source1"": 57}, {""action"": ""views"", ""source1"": 46}, {""action"": ""views"", ""source1"": 14}, {""action"": ""views"", ""source1"": 59}]",HI_orange_45-50,HI,orange
19718,60b360c5-cd23-469e-8514-0e73012d2500,photo,2017-05-15,865,"[{""source2"": 76, ""action"": ""conversions""}, {""source2"": 47, ""action"": ""conversions""}, {""source2"": 25, ""action"": ""views""}, {""action"": ""views"", ""source1"": 6}, {""source2"": 84, ""action"": ""conversions""}]",HI_orange_45-50,HI,orange
19720,60b360c5-cd23-469e-8514-0e73012d2500,video,2017-05-16,543,"[{""action"": ""views"", ""source1"": 81}, {""action"": ""conversions"", ""source1"": 47}]",HI_orange_45-50,HI,orange
19722,60b360c5-cd23-469e-8514-0e73012d2500,video,2017-04-11,483,[],HI_orange_45-50,HI,orange
19724,60b360c5-cd23-469e-8514-0e73012d2500,video,2017-02-26,236,"[{""source2"": 44, ""action"": ""conversions""}, {""source2"": 33, ""action"": ""conversions""}, {""source2"": 39, ""action"": ""conversions""}, {""source2"": 91, ""action"": ""conversions""}, {""source2"": 52, ""action"": ""conversions""}]",HI_orange_45-50,HI,orange
19726,7fc69320-ddec-44c7-b64a-dfc042c7bdd9,video,2017-03-25,888,"[{""source2"": 53, ""action"": ""conversions""}, {""source2"": 23, ""action"": ""views""}]",MA_orange_33-38,MA,orange
19728,7fc69320-ddec-44c7-b64a-dfc042c7bdd9,photo,2017-02-20,0,"[{""source2"": 20, ""action"": ""conversions""}]",MA_orange_33-38,MA,orange
19730,7fc69320-ddec-44c7-b64a-dfc042c7bdd9,photo,2017-04-06,498,"[{""action"": ""views"", ""source1"": 99}, {""action"": ""views"", ""source1"": 50}, {""source2"": 59, ""action"": ""views""}]",MA_orange_33-38,MA,orange
19732,7fc69320-ddec-44c7-b64a-dfc042c7bdd9,photo,2017-05-14,718,[],MA_orange_33-38,MA,orange
19734,7fc69320-ddec-44c7-b64a-dfc042c7bdd9,photo,2017-05-16,763,"[{""source2"": 34, ""action"": ""views""}, {""source2"": 6, ""action"": ""conversions""}]",MA_orange_33-38,MA,orange
19736,7fc69320-ddec-44c7-b64a-dfc042c7bdd9,video,2017-05-13,564,"[{""source2"": 4, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 4}, {""source2"": 86, ""action"": ""conversions""}]",MA_orange_33-38,MA,orange
19738,7fc69320-ddec-44c7-b64a-dfc042c7bdd9,photo,2017-03-11,234,"[{""action"": ""views"", ""source1"": 53}, {""source2"": 88, ""action"": ""conversions""}, {""source2"": 26, ""action"": ""views""}]",MA_orange_33-38,MA,orange
19740,7fc69320-ddec-44c7-b64a-dfc042c7bdd9,video,2017-05-05,596,[],MA_orange_33-38,MA,orange
19742,6fa989b3-cd72-4d24-87ac-d4d0b3c96abb,photo,2017-03-15,368,"[{""source2"": 5, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 76}, {""action"": ""conversions"", ""source1"": 42}, {""source2"": 84, ""action"": ""views""}]",OK_white_57-62,OK,white
19744,6fa989b3-cd72-4d24-87ac-d4d0b3c96abb,video,2017-05-07,0,"[{""action"": ""views"", ""source1"": 50}]",OK_white_57-62,OK,white
19746,6fa989b3-cd72-4d24-87ac-d4d0b3c96abb,photo,2017-04-30,128,"[{""source2"": 64, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 75}, {""action"": ""views"", ""source1"": 28}, {""action"": ""views"", ""source1"": 29}, {""action"": ""conversions"", ""source1"": 14}]",OK_white_57-62,OK,white
19748,6fa989b3-cd72-4d24-87ac-d4d0b3c96abb,video,2017-03-10,358,"[{""source2"": 88, ""action"": ""views""}]",OK_white_57-62,OK,white
19750,6fa989b3-cd72-4d24-87ac-d4d0b3c96abb,video,2017-03-16,282,"[{""source2"": 68, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 70}, {""source2"": 83, ""action"": ""views""}]",OK_white_57-62,OK,white
19752,6fa989b3-cd72-4d24-87ac-d4d0b3c96abb,photo,2017-04-04,259,"[{""action"": ""views"", ""source1"": 53}, {""source2"": 10, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 29}, {""source2"": 25, ""action"": ""conversions""}]",OK_white_57-62,OK,white
19754,6fa989b3-cd72-4d24-87ac-d4d0b3c96abb,video,2017-04-07,0,"[{""source2"": 33, ""action"": ""views""}, {""action"": ""views"", ""source1"": 99}, {""action"": ""views"", ""source1"": 79}]",OK_white_57-62,OK,white
19756,6fa989b3-cd72-4d24-87ac-d4d0b3c96abb,photo,2017-03-12,200,"[{""source2"": 69, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 6}, {""action"": ""conversions"", ""source1"": 70}, {""source2"": 77, ""action"": ""views""}, {""action"": ""views"", ""source1"": 46}]",OK_white_57-62,OK,white
19758,6fa989b3-cd72-4d24-87ac-d4d0b3c96abb,photo,2017-02-14,449,[],OK_white_57-62,OK,white
19760,1918e92f-a6ef-403f-95f9-2060aa8d5581,video,2017-02-12,0,"[{""source2"": 62, ""action"": ""conversions""}, {""source2"": 42, ""action"": ""views""}]",PA_purple_21-26,PA,purple
19762,1918e92f-a6ef-403f-95f9-2060aa8d5581,photo,2017-04-26,921,"[{""action"": ""conversions"", ""source1"": 3}, {""action"": ""conversions"", ""source1"": 93}, {""source2"": 85, ""action"": ""conversions""}, {""source2"": 84, ""action"": ""conversions""}]",PA_purple_21-26,PA,purple
19764,1918e92f-a6ef-403f-95f9-2060aa8d5581,photo,2017-03-11,65,"[{""action"": ""conversions"", ""source1"": 16}, {""source2"": 87, ""action"": ""conversions""}, {""source2"": 94, ""action"": ""views""}, {""source2"": 84, ""action"": ""conversions""}, {""source2"": 48, ""action"": ""views""}]",PA_purple_21-26,PA,purple
19766,1918e92f-a6ef-403f-95f9-2060aa8d5581,video,2017-03-24,208,"[{""source2"": 1, ""action"": ""views""}, {""action"": ""views"", ""source1"": 39}, {""source2"": 58, ""action"": ""views""}]",PA_purple_21-26,PA,purple
19768,1918e92f-a6ef-403f-95f9-2060aa8d5581,photo,2017-05-03,809,"[{""source2"": 1, ""action"": ""views""}, {""source2"": 87, ""action"": ""views""}, {""source2"": 6, ""action"": ""views""}]",PA_purple_21-26,PA,purple
19770,1918e92f-a6ef-403f-95f9-2060aa8d5581,video,2017-03-14,669,"[{""source2"": 71, ""action"": ""conversions""}, {""source2"": 10, ""action"": ""conversions""}, {""source2"": 79, ""action"": ""conversions""}]",PA_purple_21-26,PA,purple
19772,23f7107d-aebe-4185-8c3a-25f7bb0c720d,video,2017-05-02,895,"[{""source2"": 78, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 47}]",ID_pink_57-62,ID,pink
19774,23f7107d-aebe-4185-8c3a-25f7bb0c720d,video,2017-02-20,984,"[{""source2"": 59, ""action"": ""conversions""}, {""source2"": 15, ""action"": ""conversions""}, {""source2"": 0, ""action"": ""views""}, {""source2"": 1, ""action"": ""conversions""}]",ID_pink_57-62,ID,pink
19776,23f7107d-aebe-4185-8c3a-25f7bb0c720d,video,2017-04-15,357,"[{""action"": ""views"", ""source1"": 98}, {""action"": ""views"", ""source1"": 5}, {""action"": ""views"", ""source1"": 24}, {""action"": ""views"", ""source1"": 19}]",ID_pink_57-62,ID,pink
19778,23f7107d-aebe-4185-8c3a-25f7bb0c720d,video,2017-03-01,333,"[{""source2"": 26, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 18}, {""action"": ""conversions"", ""source1"": 91}, {""source2"": 55, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 28}]",ID_pink_57-62,ID,pink
19780,23f7107d-aebe-4185-8c3a-25f7bb0c720d,photo,2017-03-04,272,"[{""source2"": 46, ""action"": ""views""}, {""source2"": 34, ""action"": ""views""}, {""source2"": 62, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 72}, {""action"": ""conversions"", ""source1"": 54}]",ID_pink_57-62,ID,pink
19782,ffc7478a-e6d6-43a3-bc40-74dea92b0129,photo,2017-03-29,815,"[{""action"": ""views"", ""source1"": 75}]",NV_blue_48-53,NV,blue
19784,ffc7478a-e6d6-43a3-bc40-74dea92b0129,video,2017-02-24,52,"[{""source2"": 58, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 34}, {""source2"": 6, ""action"": ""views""}, {""source2"": 0, ""action"": ""conversions""}]",NV_blue_48-53,NV,blue
19786,ffc7478a-e6d6-43a3-bc40-74dea92b0129,video,2017-02-18,958,"[{""source2"": 98, ""action"": ""conversions""}, {""source2"": 46, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 37}, {""action"": ""conversions"", ""source1"": 71}, {""source2"": 62, ""action"": ""views""}]",NV_blue_48-53,NV,blue
19788,ffc7478a-e6d6-43a3-bc40-74dea92b0129,video,2017-04-03,763,"[{""action"": ""conversions"", ""source1"": 77}, {""source2"": 17, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 67}, {""action"": ""views"", ""source1"": 29}]",NV_blue_48-53,NV,blue
19790,ffc7478a-e6d6-43a3-bc40-74dea92b0129,video,2017-04-30,588,"[{""action"": ""views"", ""source1"": 41}, {""source2"": 49, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 55}]",NV_blue_48-53,NV,blue
19792,ffc7478a-e6d6-43a3-bc40-74dea92b0129,video,2017-05-06,417,"[{""source2"": 15, ""action"": ""views""}, {""source2"": 62, ""action"": ""views""}, {""source2"": 84, ""action"": ""conversions""}, {""source2"": 13, ""action"": ""views""}]",NV_blue_48-53,NV,blue
19794,ffc7478a-e6d6-43a3-bc40-74dea92b0129,photo,2017-04-26,388,"[{""action"": ""views"", ""source1"": 21}]",NV_blue_48-53,NV,blue
19796,a3c5c3d0-beb4-4120-ab98-cf19ec98f9f1,photo,2017-03-25,212,"[{""source2"": 10, ""action"": ""conversions""}]",NY_red_45-50,NY,red
19798,a3c5c3d0-beb4-4120-ab98-cf19ec98f9f1,video,2017-05-17,930,"[{""action"": ""conversions"", ""source1"": 40}, {""source2"": 0, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 65}, {""action"": ""conversions"", ""source1"": 98}, {""source2"": 18, ""action"": ""conversions""}]",NY_red_45-50,NY,red
